player_register_id,direction,gap_years,kbo_season,mlb_season,player,kbo_rel_avg,mlb_rel_avg,kbo_rel_babip,mlb_rel_babip,kbo_rel_bb_pct,mlb_rel_bb_pct,kbo_rel_hr_pct,mlb_rel_hr_pct,kbo_rel_iso,mlb_rel_iso,kbo_rel_k_pct,mlb_rel_k_pct,kbo_rel_obp,mlb_rel_obp,kbo_rel_slg,mlb_rel_slg,kbo_age,mlb_age,kbo_PA,mlb_PA,cohort,first_kbo,first_mlb,n_kbo,n_mlb
rosari001wil,mlb_to_kbo,1,2016,2015,Wilin Rosario,1.1089855266684536,1.0548779898516278,1.0192840787316757,1.1013601666168524,0.6651060230139838,0.43134705517217486,2.4097199336845145,0.9274313160681427,1.8443294735977664,0.9803010876782358,1.0003306788988275,1.1347655224073632,1.0088995381417925,0.9299705189598069,1.357333436877694,1.0272016752981012,27,26,532,242,import_returnee,2016,2012,2.0,4.0
ruf---001dar,mlb_to_kbo,2,2017,2015,Darin Ruf,1.1000204330594765,0.9239070405820138,1.0501994546401545,0.8974429177225668,1.2775257176227481,0.9226034235627073,1.928538068878469,1.5113695521110475,1.671206870994021,1.1928861347866853,1.028844936342402,1.139268560194694,1.1214222394804811,0.9459352995290415,1.298433926889595,1.023728162170344,30,28,591,297,import_returnee,2017,2013,3.0,4.0
ruf---001dar,kbo_to_mlb,2,2019,2021,Darin Ruf,1.0948691582157295,1.1114571676922376,1.0056072463421273,1.1785787492546214,1.6497468703566949,1.6972584525769279,2.124781231769314,1.5686406460296096,1.8932359431042964,1.485971161374277,0.8879811961922656,1.202971882785621,1.1750731478362246,1.212955888857614,1.3388204226140321,1.2636757880855165,32,34,568,312,import_returnee,2017,2013,3.0,4.0
russel001add,mlb_to_kbo,1,2020,2019,Addison Russell,0.9314251416138352,0.9403450948371861,0.9211639476741249,0.9385633667016421,0.8653074035444909,0.9738024040024068,0.3066926927523127,1.027946450004164,0.600343343488563,0.8406122678259034,0.7847193905729012,1.048219618282067,0.9102887698438203,0.9554947316888638,0.8209939618386914,0.8984677118112115,26,25,271,241,import_returnee,2020,2015,2.0,5.0
saladi001tyl,mlb_to_kbo,2,2020,2018,Tyler Saladino,1.027481204605291,0.9922844558370425,1.15109789430286,1.0859479880825331,1.5040326397916373,0.7642112244158518,1.5297003632369954,1.1924218905985327,1.4426432466255477,0.9338559966344191,1.445700074391561,1.3252443838119983,1.179063574978902,0.9406746614254756,1.1659570566689177,0.969240363313978,30,28,163,278,import_returnee,2020,2015,1.0,4.0
tauchm000mic,mlb_to_kbo,1,2022,2021,Mike Tauchman*,1.1113012230702084,0.7412229202495322,1.087593657263849,0.8571481812760883,1.1210577717677108,1.3862425057696375,0.9550947260624679,0.6405967036141862,1.1803245529080386,0.6133934710621902,0.8578731563734907,1.31004267863565,1.0970834738380264,0.8963105620821525,1.1330294214845258,0.6892675254467155,31,30,648,382,import_returnee,2022,2019,1.0,5.0
tauchm000mic,kbo_to_mlb,1,2022,2023,Mike Tauchman*,1.1113012230702084,1.0154610894063778,1.087593657263849,1.0555957747104279,1.1210577717677108,1.6252787337554084,0.9550947260624679,0.6259198629193887,1.1803245529080386,0.7518074587230517,0.8578731563734907,0.9436142454608406,1.0970834738380264,1.1323360132720777,1.1330294214845258,0.9099299438317433,31,32,648,401,import_returnee,2022,2019,1.0,5.0
thames001eri,mlb_to_kbo,2,2014,2012,Eric Thames*,1.186161449752883,0.913303476519538,1.1142815598792775,1.0280474260377583,1.1888956640535593,0.647664695084642,2.8405355719710412,1.1584718281313335,2.251839738348324,1.1012643156090025,1.1534032844999793,1.5168753088453302,1.1574678766078792,0.8570337304026386,1.5554170444242974,0.983226143399087,27,25,514,580,import_returnee,2014,2011,3.0,5.0
thames001eri,kbo_to_mlb,1,2016,2017,Eric Thames*,1.1088567395906845,0.9700455607615295,1.0084117152252046,1.0316668764633317,1.4999079975949199,1.593381923573161,2.9374371420522696,1.7076077892774808,2.422907978871282,1.5841180089437426,1.1513152674005496,1.3668221697995375,1.1737094466990836,1.1075173234946276,1.5526516202665288,1.2165035556911634,29,30,529,551,import_returnee,2014,2011,3.0,5.0
tucker002pre,mlb_to_kbo,1,2019,2018,Preston Tucker*,1.1643402130726768,0.9232526184507889,1.0784839275072264,0.9174632285234439,1.1155431218602412,0.8338947358209202,1.2373982293010632,1.080956366042583,1.4303439218010854,1.08189911594869,0.6393116715707977,1.049971590939066,1.130059763760382,0.9395524355568609,1.2456210758380166,0.9858225478429643,28,27,399,368,import_returnee,2019,2015,3.0,2.0
valdez001wil,kbo_to_mlb,2,2008,2010,Wilson Valdez,0.816840556673487,1.0035197109032705,0.7981223292720421,0.9652703323138999,0.5558746422148485,0.6803442181759517,0.3431431184914157,0.44323892413284055,0.7998110096907801,0.7017869596744767,0.7298108882972858,0.6407073817412852,0.7701319966188058,0.9407201154949828,0.8117991572030571,0.8945469467004948,30,32,176,363,import_returnee,2008,2005,1.0,4.0
willia028joh,kbo_to_mlb,0,2019,2019,Mac Williamson,1.0213008748573602,0.6194062358762102,1.2133205901581008,0.6704024047868872,0.9063787865114461,1.1408365663555975,1.3061425753733444,0.7646144890463071,1.1605290456431536,0.5562289982418087,1.725415022705278,1.3308573793418388,0.9711451094815783,0.7747254581261057,1.063843837498019,0.5928783868397085,28,28,168,288,unknown,2019,2019,1.0,1.0
wisdom000pat,mlb_to_kbo,1,2025,2024,Patrick Wisdom,0.9015561918101673,0.7024038649505072,0.8228278622658928,0.7108265550087918,1.1694777606678186,0.7023628315790527,3.3858620725399344,1.5383201485631657,2.3560938521810737,1.4206150478378252,1.4840964270995718,1.5016843654780128,0.9482769176684817,0.7593274426170353,1.377242521545237,0.982931237775823,33,32,486,174,import_returnee,2025,2021,1.0,4.0
young-000jar,kbo_to_mlb,2,2024,2026,Jared Young*,1.1764199990427646,1.0908403720210962,1.1395028420462734,1.0551242294837015,1.3514759183398237,0.8201950493760019,2.3562887310613854,0.8675476641821411,2.3395777995246743,1.0361673148426973,1.095437020453718,0.8341121718279484,1.1941102089888578,1.0365445175478114,1.571072676532903,1.0694653649038373,28,30,169,342,posted_from_kbo,2024,2026,1.0,1.0
