key_mlbam,season,PA,AB,H,2B,3B,HR,SO,BB,IBB,HBP,SF,SH,TB,RBI,SB,CS,R,G,GIDP,age
517369,2017,344,312,90,25,4,10,71,27,0,2,2,1,153,40,4,3,43,83,8,27
517369,2018,473,438,109,23,2,5,89,30,1,3,2,0,151,32,6,3,54,146,10,28
517369,2019,48,44,8,2,0,2,14,4,0,0,0,0,16,4,0,0,2,28,2,29
517370,2011,179,168,48,8,2,2,47,9,0,0,1,1,66,18,5,4,16,46,3,22
517370,2012,82,74,14,1,1,0,21,6,0,0,2,0,17,3,2,1,7,24,0,23
517370,2013,135,125,24,4,0,1,44,6,0,1,2,1,31,10,4,4,8,48,1,24
517370,2014,130,126,36,8,0,4,32,4,0,0,0,0,56,16,8,0,24,54,2,25
517370,2015,384,363,100,17,2,10,111,19,0,0,2,0,151,42,4,4,46,104,8,26
517370,2016,334,316,70,16,0,10,96,14,0,0,2,2,116,38,0,2,30,166,0,27
518445,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28
518500,2011,22,22,4,1,0,0,8,0,0,0,0,0,5,3,0,0,1,11,1,26
518500,2012,126,112,26,7,0,5,34,12,0,0,2,0,48,11,2,2,14,46,3,27
518500,2013,165,150,34,5,0,7,44,13,0,0,0,2,60,24,1,0,16,68,3,28
518500,2014,49,44,8,1,0,2,15,3,0,1,1,0,15,7,0,0,6,19,2,29
518852,2014,5,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,24
518876,2019,60,52,1,0,0,0,25,2,0,0,0,6,1,2,0,0,3,32,2,30
518876,2021,58,47,3,1,0,0,27,4,0,0,0,7,4,1,0,0,1,27,1,32
518876,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,37
518963,2012,11,11,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,7,0,26
518963,2013,26,20,6,2,0,0,6,6,0,0,0,0,8,2,0,0,2,15,1,27
519168,2014,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,24
519168,2015,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,25
519168,2016,3,3,1,0,0,1,1,0,0,0,0,0,4,1,0,0,1,7,0,26
519295,2014,92,86,30,5,0,3,24,3,0,3,0,0,44,12,0,0,12,24,1,25
519295,2015,384,332,64,14,4,12,78,38,0,6,8,0,122,52,2,2,48,152,6,26
519295,2016,319,290,69,6,2,7,44,19,0,7,2,1,100,27,1,2,28,99,11,27
519295,2017,29,27,7,1,0,0,6,1,0,1,0,0,8,0,0,0,1,16,0,28
519295,2018,41,39,5,1,1,0,10,1,0,1,0,0,8,2,1,0,2,20,4,29
519346,2011,394,362,95,24,5,12,88,23,0,5,3,1,165,37,2,1,58,95,7,24
519346,2012,580,542,126,24,6,18,174,30,0,2,4,2,216,50,2,2,54,172,14,25
519346,2017,551,469,116,26,4,31,163,75,5,7,0,0,243,63,4,2,83,138,6,30
519346,2018,278,247,54,10,3,16,97,29,4,2,0,0,118,37,7,0,41,96,3,31
519346,2019,459,396,98,23,2,25,140,51,4,10,2,0,200,61,3,2,67,149,0,32
519346,2020,140,123,25,5,0,3,42,14,1,3,0,0,39,12,1,0,10,41,2,33
519403,2013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28
519445,2010,115,106,27,5,0,2,13,6,0,0,0,3,38,8,1,2,10,39,0,24
519445,2011,39,37,10,2,0,0,9,2,0,0,0,0,12,3,0,0,6,30,0,25
519445,2012,90,74,16,3,0,0,23,13,0,0,1,2,19,3,0,0,9,43,1,26
519445,2013,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,27
519445,2014,46,42,7,1,0,0,12,2,0,1,1,0,8,5,0,1,5,20,1,28
519445,2016,40,39,7,2,0,0,6,1,0,0,0,0,9,1,0,0,4,16,1,30
521655,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27
521655,2018,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,0,28
521655,2019,8,6,2,0,0,0,4,0,0,0,0,2,2,0,0,0,0,96,0,29
534428,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25
534428,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,26
534737,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,27
534947,2016,23,21,4,2,0,0,11,0,0,0,0,2,6,3,0,0,2,13,0,28
534947,2017,32,29,3,1,0,0,10,0,0,0,0,3,4,2,0,0,0,30,0,29
539438,2012,8,7,1,0,0,0,4,0,0,0,0,1,1,0,0,0,1,27,0,25
539438,2013,7,7,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,24,0,26
541650,2012,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,21
541650,2013,71,66,13,0,1,0,15,2,0,0,1,2,15,5,1,0,13,34,2,22
541650,2014,6,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,8,0,23
541650,2015,544,526,128,30,4,2,118,10,2,0,2,6,172,42,10,2,28,224,12,24
541650,2016,430,404,110,18,3,13,94,18,0,1,4,3,173,56,34,7,50,123,6,25
541650,2017,458,432,112,19,3,14,79,20,1,0,4,2,179,51,13,4,47,136,8,26
541650,2018,334,316,80,11,2,9,71,17,1,0,1,0,122,29,11,3,36,132,6,27
541650,2019,246,232,53,11,0,8,66,11,0,0,1,2,88,18,5,1,29,91,9,28
541650,2020,6,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,29
541650,2021,21,19,1,0,0,0,10,2,0,0,0,0,1,0,0,0,1,10,0,30
542194,2013,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21
542194,2014,117,113,28,3,0,0,26,3,0,1,0,0,31,9,1,1,7,31,3,22
542194,2015,160,155,31,8,0,2,33,5,1,0,0,0,45,12,1,1,16,48,7,23
542194,2016,204,193,44,9,0,6,56,10,0,0,1,0,71,25,1,2,20,73,9,24
542194,2017,7,7,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,8,0,25
542194,2022,666,636,160,34,0,22,160,24,0,4,0,2,260,68,10,2,78,202,12,30
542194,2023,332,315,71,16,0,11,91,13,0,0,3,1,120,33,1,0,49,104,6,31
542194,2024,294,278,58,14,0,10,72,10,0,2,0,4,102,44,6,0,36,124,4,32
542992,2016,7,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,10,0,25
542992,2021,15,11,3,1,0,0,1,3,0,1,0,0,4,0,0,0,2,9,1,30
543001,2019,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,28
543031,2012,14,11,1,0,0,0,3,3,0,0,0,0,1,0,0,0,2,6,1,25
543031,2013,22,18,2,1,0,0,4,2,0,0,0,2,3,1,0,0,1,13,0,26
543031,2018,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,31
543184,2012,29,25,2,0,0,0,15,3,0,0,0,1,2,0,0,0,1,17,0,24
543184,2014,5,5,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,16,0,26
543184,2015,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,27
543184,2016,43,37,2,0,0,0,23,3,0,0,0,3,2,2,0,0,2,24,1,28
543193,2018,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,28
543193,2019,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,1,29
543208,2017,5,5,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,12,0,27
543208,2018,3,3,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,26,0,28
543208,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,29
543391,2012,12,10,2,0,0,0,4,0,0,0,0,2,2,0,0,0,0,7,1,22
543391,2015,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,25
543391,2016,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,26
543391,2018,6,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,7,0,28
543557,2015,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,25
543557,2016,22,22,2,0,0,0,10,0,0,0,0,0,2,2,0,0,4,98,0,26
543557,2017,30,27,5,1,0,1,10,0,0,0,0,3,9,3,0,0,5,44,0,27
543557,2018,35,33,3,0,0,0,20,1,0,0,0,1,3,1,0,0,1,39,0,28
543557,2019,12,12,2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,66,0,29
543594,2021,6,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,10,0,31
543698,2014,4,4,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,16,0,24
543698,2015,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25
543742,2011,227,198,50,15,0,4,51,25,0,1,1,2,77,26,3,3,20,61,5,23
543742,2012,24,23,4,2,0,0,9,1,0,0,0,0,6,1,0,0,2,9,0,24
543742,2014,22,21,4,0,0,1,6,0,0,1,0,0,7,4,0,0,1,12,2,26
543742,2015,133,123,29,5,1,4,36,9,0,0,1,0,48,19,0,0,11,50,0,27
543742,2016,58,55,13,0,0,1,24,3,0,0,0,0,16,7,0,0,2,24,3,28
543809,2013,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,23
543809,2014,5,5,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,6,0,24
543819,2011,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,24
543819,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,25
543903,2015,11,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,9,0,25
543903,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28
543903,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29
543921,2012,8,8,2,1,0,0,2,0,0,0,0,0,3,2,0,0,0,5,0,22
543921,2014,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,24
543921,2015,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,25
544150,2016,24,21,4,2,0,0,11,0,0,0,0,3,6,2,0,0,1,22,0,26
544150,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,27
544150,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,34
545363,2012,16,14,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,7,0,21
545363,2013,38,35,3,0,1,0,16,0,0,0,0,3,5,0,0,0,0,20,2,22
545363,2014,58,46,8,4,0,0,24,2,0,0,0,10,12,0,0,0,2,56,0,23
545363,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,25
545363,2017,8,5,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,18,0,26
545363,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27
546990,2017,8,8,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,4,0,22
546990,2018,21,19,2,0,0,0,9,2,0,0,0,0,2,1,1,0,3,13,0,23
546990,2019,30,28,5,0,0,1,11,1,0,1,0,0,8,1,2,0,3,16,0,24
546990,2020,58,56,12,0,2,4,16,2,0,0,0,0,28,14,6,0,10,36,0,25
546990,2021,148,133,31,6,1,5,58,12,1,3,0,0,54,11,5,6,14,49,4,26
546990,2022,4,4,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,27
547004,2016,7,7,2,0,1,0,2,0,0,0,0,0,4,2,1,0,1,5,0,22
547004,2017,173,150,29,5,0,4,41,19,1,1,3,0,46,19,1,0,22,53,4,23
547004,2018,15,12,1,0,0,0,5,2,0,1,0,0,1,0,0,0,1,14,0,24
547004,2019,413,370,86,13,2,12,88,40,0,0,2,1,139,46,0,1,35,127,12,25
547004,2020,204,185,41,11,0,9,46,17,1,0,1,1,79,32,1,2,25,54,4,26
547004,2021,282,250,42,8,0,6,76,24,0,2,4,2,68,20,4,0,22,124,6,27
547939,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,37
547942,2021,29,26,3,1,0,0,9,0,0,1,0,2,4,2,0,0,0,27,0,32
547943,2013,66,58,12,3,1,0,23,2,0,0,0,6,17,5,0,0,5,30,1,26
547943,2014,56,47,7,2,0,0,17,1,0,0,0,8,9,2,0,0,4,26,0,27
547943,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
547943,2017,38,30,4,1,0,0,18,3,0,1,0,4,5,0,0,0,3,25,0,30
547943,2018,30,26,7,1,0,0,13,2,0,0,0,2,8,2,0,0,4,16,0,31
547943,2019,67,51,8,1,0,1,23,4,0,0,0,12,12,3,0,0,3,30,0,32
547943,2021,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,34
547957,2016,346,305,92,16,1,6,51,36,0,4,1,0,128,22,1,3,36,95,5,28
547957,2017,478,424,98,16,2,2,92,44,2,4,4,0,124,28,0,0,40,192,6,29
548337,2015,16,14,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,36,0,25
548337,2016,22,19,1,1,0,0,12,0,0,0,0,3,2,0,0,0,1,35,0,26
548384,2012,10,10,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,24
548384,2013,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,25
548384,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,33
548384,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,35
553988,2015,78,68,16,3,0,0,14,7,0,0,0,3,19,5,1,0,6,24,3,23
553988,2016,13,10,1,0,0,0,4,3,0,0,0,0,1,0,0,0,1,8,0,24
553988,2017,181,166,43,5,1,1,32,10,0,1,2,2,53,11,1,0,17,73,6,25
553988,2018,233,214,44,13,1,1,41,14,1,3,1,1,62,21,1,1,20,67,2,26
553988,2022,17,15,3,0,0,0,5,1,0,1,0,0,3,0,0,0,1,5,0,30
570240,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,26
570240,2017,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,0,27
570240,2018,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,28
570240,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29
570810,2017,8,6,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,10,0,27
571035,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27
571437,2014,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,23
571437,2015,161,137,33,11,4,5,41,16,0,5,2,1,67,22,6,2,25,39,3,24
571437,2016,227,198,39,6,0,4,69,23,2,6,0,0,57,22,7,2,23,57,4,25
571437,2017,412,372,101,24,5,19,104,32,2,7,1,0,192,65,5,4,58,107,12,26
571437,2018,285,243,44,11,1,8,91,36,0,4,2,0,81,38,3,2,28,105,13,27
571437,2019,132,122,10,4,0,2,50,6,0,2,2,0,20,6,0,0,16,98,2,28
571506,2014,83,74,21,3,0,1,19,9,1,0,0,0,27,11,0,0,10,39,0,26
571506,2015,446,409,107,20,0,23,101,34,3,2,1,0,196,73,0,0,42,129,19,27
571506,2016,321,280,74,12,1,15,56,38,9,0,3,0,133,51,0,0,35,90,8,28
571506,2017,429,377,109,18,0,25,95,47,7,1,4,0,202,83,1,0,52,108,10,29
571506,2018,1002,846,192,26,2,40,248,146,12,4,6,0,342,118,4,0,98,282,20,30
571506,2019,170,151,26,5,0,8,52,17,0,1,1,0,55,26,0,0,18,52,7,31
571527,2014,39,30,3,1,0,0,10,4,0,0,0,5,4,2,0,0,2,20,0,25
571527,2015,23,20,4,1,0,0,8,2,0,0,0,1,5,1,0,0,2,15,0,26
571577,2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,27
571577,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
571602,2013,87,76,18,6,0,3,24,10,1,1,0,0,33,12,0,1,8,31,1,22
571602,2016,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,25
571602,2017,443,414,91,16,1,26,165,19,0,5,5,0,187,68,0,1,43,118,12,26
571602,2018,496,434,99,23,0,20,165,52,0,7,3,0,182,62,0,0,51,126,8,27
571602,2020,47,43,7,1,0,3,13,4,0,0,0,0,17,11,0,0,3,22,2,29
571602,2022,74,68,10,0,0,4,26,6,0,0,0,0,22,6,0,2,6,26,0,31
571616,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26
571676,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
571676,2021,4,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,32
571679,2017,17,17,4,2,0,0,4,0,0,0,0,0,6,2,0,0,2,6,1,28
571679,2018,106,93,20,6,0,1,25,8,0,0,0,1,29,5,0,0,9,36,2,29
571679,2019,40,30,2,0,0,0,10,8,0,0,2,0,2,2,0,0,4,34,2,30
571735,2013,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,25
571735,2014,19,17,1,0,0,0,8,0,0,0,1,1,1,1,0,0,1,45,0,26
571735,2015,27,23,2,0,0,0,9,0,0,0,0,4,2,0,0,0,1,17,0,27
571735,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28
571735,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,33
571757,2016,224,200,47,7,3,12,64,18,2,0,2,4,96,28,5,2,35,114,1,28
571757,2017,61,52,18,2,2,2,20,9,2,0,0,0,30,10,1,0,10,41,0,29
571830,2016,347,315,81,15,0,21,75,22,0,4,6,0,159,47,1,1,47,107,11,24
571830,2017,533,495,119,27,1,22,129,33,1,2,3,0,214,69,1,0,51,142,21,25
572102,2015,17,16,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,13,1,24
572102,2016,7,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,0,25
572143,2013,10,9,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,10,0,23
572143,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,28
572143,2019,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,29
572143,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31
572403,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24
572403,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,25
572403,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,26
572403,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,27
572403,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28
572750,2014,6,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,23
572750,2015,24,23,1,0,0,0,13,0,0,0,0,1,1,0,0,0,0,16,0,24
572750,2016,19,15,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,17,0,25
572750,2017,19,15,1,0,0,0,6,1,0,0,0,3,1,0,0,0,0,13,0,26
572750,2018,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,60,0,27
572947,2013,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26
573131,2012,37,33,11,2,1,3,12,2,1,0,2,0,24,10,0,0,4,12,1,25
573131,2013,293,251,62,11,0,14,91,33,1,7,2,0,115,30,0,0,36,73,4,26
573131,2014,117,102,24,8,0,3,32,8,0,4,2,1,41,8,0,0,13,52,2,27
573131,2015,297,268,63,12,0,12,69,21,0,5,3,0,111,39,1,0,30,106,7,28
573131,2016,89,83,17,2,0,3,25,4,0,0,2,0,28,9,0,1,8,43,5,29
573131,2020,100,87,24,6,0,5,23,13,0,0,0,0,45,18,1,0,11,40,1,33
573131,2021,312,262,71,13,2,16,87,46,2,3,1,0,136,43,2,0,41,117,8,34
573131,2022,776,668,136,24,0,22,210,90,0,12,6,0,226,90,4,0,104,238,22,35
573131,2023,114,98,22,6,0,0,32,16,0,0,0,0,28,6,0,0,6,40,0,36
573135,2015,254,236,53,6,4,4,51,12,0,2,1,3,79,20,8,2,33,68,9,25
573135,2016,319,298,84,14,0,8,62,13,0,3,3,2,122,38,11,5,33,93,11,26
573135,2017,281,253,45,9,2,0,67,23,0,3,0,2,58,10,5,4,23,79,5,27
573135,2018,278,252,62,8,0,10,82,18,0,2,2,4,100,32,4,4,26,116,6,28
573135,2019,71,65,8,0,0,2,26,5,0,1,0,0,14,8,2,0,7,28,1,29
573185,2013,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,27,0,24
573185,2014,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,25
573185,2016,65,52,1,0,0,0,40,2,0,0,0,11,1,1,0,0,2,34,0,27
573185,2017,64,55,4,1,0,0,33,1,0,0,0,8,5,1,0,0,2,33,1,28
573185,2018,43,31,5,1,0,0,19,8,0,1,0,3,6,1,0,0,2,26,1,29
573244,2011,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,23
573244,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
574831,2013,19,18,5,1,0,0,6,1,0,0,0,0,6,0,0,0,2,9,0,23
574831,2014,280,253,46,6,1,9,69,21,0,3,3,0,81,36,1,0,20,86,11,24
574831,2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25
575070,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26
592348,2017,18,17,1,0,0,0,10,1,0,0,0,0,1,0,0,0,1,11,0,25
592348,2018,492,444,109,29,3,16,132,42,1,4,2,0,192,53,12,4,55,131,9,26
592348,2019,472,423,105,27,5,12,138,46,1,1,2,0,178,45,12,3,61,112,7,27
592348,2020,179,158,29,7,1,5,69,18,0,0,3,0,53,20,7,1,15,43,4,28
592348,2021,325,290,62,11,2,9,107,29,0,4,2,0,104,33,14,5,39,90,6,29
592348,2022,45,43,5,2,0,0,23,2,0,0,0,0,7,1,1,0,2,15,0,30
592348,2024,66,58,6,0,0,0,20,6,0,0,0,2,6,0,2,2,4,26,0,32
592387,2016,283,269,82,20,0,13,60,12,1,1,0,1,141,37,0,0,36,72,7,24
592387,2017,605,576,156,29,0,25,142,23,0,4,2,0,260,78,0,1,66,149,16,25
592387,2018,524,493,116,15,0,24,113,27,0,2,2,0,203,73,0,0,51,133,21,26
592387,2019,187,169,40,16,0,7,40,13,0,1,4,0,77,26,0,0,24,47,1,27
592387,2020,7,7,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,28
592419,2016,49,46,10,2,0,0,8,3,0,0,0,0,12,5,1,0,8,39,0,27
592419,2017,77,72,16,3,0,1,23,4,0,0,1,0,22,7,3,0,13,36,0,28
592419,2021,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,32
592468,2018,25,23,2,1,0,0,10,1,0,1,0,0,3,4,0,0,1,18,0,26
592468,2019,8,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,14,0,27
592499,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,26
592547,2017,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,28
592547,2018,6,6,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,42,0,29
592644,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24
592644,2018,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,26
592644,2019,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,27
592644,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28
592644,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,29
592656,2021,55,50,10,2,0,1,12,4,0,0,1,0,15,8,0,0,5,18,1,29
592656,2023,86,74,18,3,1,0,21,11,0,1,0,0,23,5,2,1,9,23,2,31
592716,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24
592716,2019,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,27
592716,2021,11,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,11,0,29
592826,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,23
592826,2016,44,40,8,1,0,0,16,1,0,0,0,3,9,0,0,0,4,24,1,24
592826,2017,25,24,6,0,0,0,4,1,0,0,0,0,6,1,0,0,1,16,1,25
592826,2018,45,40,9,1,0,0,11,0,0,0,0,5,10,1,0,0,2,32,2,26
592826,2019,36,30,7,0,0,1,9,2,0,0,0,4,10,3,0,0,2,35,1,27
592826,2021,60,46,4,0,0,0,18,4,0,0,0,10,4,6,0,0,0,52,0,29
592869,2015,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,25
592869,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,26
592869,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27
593647,2015,34,33,10,3,1,0,7,1,0,0,0,0,15,1,1,0,5,18,0,22
593647,2016,97,95,17,3,1,4,23,2,0,0,0,0,34,12,2,0,10,40,3,23
593647,2018,44,40,7,0,0,1,9,3,0,0,1,0,10,3,0,1,3,24,0,25
593647,2019,43,39,3,0,1,0,17,4,0,0,0,0,5,2,0,0,5,17,2,26
594902,2017,26,26,6,0,0,2,9,0,0,0,0,0,12,8,0,0,2,15,0,25
594902,2018,14,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,0,26
594953,2018,449,417,100,15,3,27,153,30,3,2,0,0,202,67,2,1,56,124,7,26
594953,2019,93,84,9,0,0,2,35,8,0,1,0,0,15,4,0,1,4,30,3,27
595001,2015,10,9,2,0,1,0,4,0,0,0,0,1,4,0,0,0,1,10,0,27
595001,2016,11,11,2,1,0,0,4,0,0,0,0,0,3,0,0,0,0,33,0,28
595001,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29
595001,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,31
595234,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26
595909,2018,309,283,75,16,2,13,102,18,2,3,3,2,134,45,2,1,54,91,2,25
595909,2019,228,198,51,11,2,8,71,21,0,8,1,0,90,25,0,0,28,72,5,26
595909,2020,123,113,25,3,2,4,44,5,0,5,0,0,44,15,0,2,17,42,0,27
595909,2021,178,164,31,6,1,3,62,10,0,3,0,1,48,13,1,1,14,76,0,28
595909,2022,177,164,35,7,3,5,49,11,0,0,2,0,63,20,2,0,17,54,2,29
595909,2023,203,184,39,8,1,5,55,15,0,1,2,1,64,21,3,0,18,65,3,30
595909,2024,346,323,81,16,5,7,98,18,1,1,3,1,128,37,5,2,42,123,6,31
596043,2016,6,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,23
596043,2017,4,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,7,0,24
596043,2018,3,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,22,0,25
596043,2019,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,26
